,user,user_id,location,is_reply_to,reply_id,is_quoted,is_rt,time
3246,JackyVandecast1,1324290998432878593,Tielt,filter_miss,1211425711690379264,False,False,2020-12-30 06:22:31
3247,pieter_tack,1305457129,Louvain,W3Z04950088,1220850366293651468,False,False,2020-12-30 06:22:21
3248,JackyVandecast1,1324290998432878593,Tielt,SavenijeMarjan,1308793105404104710,False,False,2020-12-30 06:21:49
3249,boecksken,463170780,Wichelen,trieske74,2873487922,False,False,2020-12-30 06:21:35
3250,Marijke04,25978442,Antwerp,,,False,False,2020-12-30 06:20:44
3251,JackyVandecast1,1324290998432878593,Tielt,Noor0000l,1145644425613324288,False,False,2020-12-30 06:19:44
3252,JonTheGold,295970255,Antwerp,cxhnow,1017081510292176896,False,False,2020-12-30 06:19:27
3253,JackyVandecast1,1324290998432878593,Tielt,denachtzuster,968036598037217280,False,False,2020-12-30 06:19:00
3254,masinifernando1,916466970853298176,Tournai,,,True,False,2020-12-30 06:18:25
3255,boecksken,463170780,Wichelen,_sugarpie_1970,842453682939691008,False,False,2020-12-30 06:18:02
3256,JonTheGold,295970255,Antwerp,claudieseyes,1129036621,False,False,2020-12-30 06:17:54
3257,JackyVandecast1,1324290998432878593,Tielt,AstridAajl27,1272218130,False,False,2020-12-30 06:17:36
3258,341Firat,1734682075,Koekelberg,,,False,False,2020-12-30 06:17:25
3259,JackyVandecast1,1324290998432878593,Tielt,artbydaan,1050719091378573318,False,False,2020-12-30 06:17:13
3260,JackyVandecast1,1324290998432878593,Tielt,denachtzuster,968036598037217280,False,False,2020-12-30 06:16:49
3261,JonTheGold,295970255,Antwerp,,,True,False,2020-12-30 06:16:20
3262,masinifernando1,916466970853298176,Tournai,,,True,False,2020-12-30 06:15:33
3263,JackyVandecast1,1324290998432878593,Tielt,ingridwittert,115762429,False,False,2020-12-30 06:15:18
3264,GOENRI,113915864,Ukkel,dr_l_alexandre,945473418,False,False,2020-12-30 06:15:12
3265,masinifernando1,916466970853298176,Tournai,,,True,False,2020-12-30 06:15:02
3266,JackyVandecast1,1324290998432878593,Tielt,Gewoon_Con,936893661932957697,False,False,2020-12-30 06:13:50
3267,JAhmadullah,1321517440803708930,Courcelles,Areeba_Khaan,1308796785599614977,False,False,2020-12-30 06:12:09
3268,JackyVandecast1,1324290998432878593,Tielt,zeekoedanser,444673805,False,False,2020-12-30 06:11:13
3269,quantumlandbook,925629492000903169,Antwerp,AlexJHolt,982512734,False,False,2020-12-30 06:10:24
3270,JackyVandecast1,1324290998432878593,Tielt,TalleKe1970,284961870,False,False,2020-12-30 06:10:16
3271,donnyc1975,548289031,Jabbeke,,,False,False,2020-12-30 06:10:06
3272,JackyVandecast1,1324290998432878593,Tielt,beautysatheaven,191839269,False,False,2020-12-30 06:09:11
3273,JackyVandecast1,1324290998432878593,Tielt,FranckenTheo,951258554,False,False,2020-12-30 06:08:46
3274,celikbetul75,1107672971366273027,Heusden-Zolder,sza,256883252,False,False,2020-12-30 06:08:07
3275,JackyVandecast1,1324290998432878593,Tielt,Tammie_Schoots,403981707,False,False,2020-12-30 06:08:07
3276,celikbetul75,1107672971366273027,Heusden-Zolder,Bendebillmiyom,1340781009294516227,False,False,2020-12-30 06:07:36
3277,JackyVandecast1,1324290998432878593,Tielt,denachtzuster,968036598037217280,False,False,2020-12-30 06:07:22
3278,JackyVandecast1,1324290998432878593,Tielt,R0n3d,1257310143751974914,False,False,2020-12-30 06:06:51
3279,JackyVandecast1,1324290998432878593,Tielt,beautysatheaven,191839269,False,False,2020-12-30 06:05:57
3280,quantumlandbook,925629492000903169,Antwerp,MereSophistry,4017989111,False,False,2020-12-30 06:05:45
3281,GOENRI,113915864,Ukkel,dbirch214,2985623008,False,False,2020-12-30 06:05:20
3282,meloenbes,1227559180707540992,Waregem,,,True,False,2020-12-30 06:04:55
3283,JackyVandecast1,1324290998432878593,Tielt,R0n3d,1257310143751974914,False,False,2020-12-30 06:04:47
3284,JackyVandecast1,1324290998432878593,Tielt,Firefli32047251,1109579759833485312,False,False,2020-12-30 06:04:29
3285,JackyVandecast1,1324290998432878593,Tielt,R0n3d,1257310143751974914,False,False,2020-12-30 06:03:54
3286,LindaMichem,1220994018315841536,Kaprijke,lucia271,288227725,False,False,2020-12-30 06:03:48
3287,JackyVandecast1,1324290998432878593,Tielt,Firefli32047251,1109579759833485312,False,False,2020-12-30 06:02:51
3288,JackyVandecast1,1324290998432878593,Tielt,R0n3d,1257310143751974914,False,False,2020-12-30 06:02:24
3289,CatherineMols2,1226120319670407169,Poperinge,NP_PC862,564083203,False,False,2020-12-30 06:01:41
3290,JCPoiron,1617058176,Oud-Turnhout,,,False,False,2020-12-30 06:00:52
3291,CatherineMols2,1226120319670407169,Poperinge,DavidCa69831622,864043710518099968,False,False,2020-12-30 06:00:42
3292,SIMBA2888,211518846,Tienen,,,False,False,2020-12-30 06:00:13
3293,MeteoVarsenare,719968464174243840,Jabbeke,,,False,False,2020-12-30 06:00:08
3294,PVEDM,200601078,Geraardsbergen,,,False,False,2020-12-30 06:00:04
3295,CatherineMols2,1226120319670407169,Poperinge,smith8,19363275,False,False,2020-12-30 06:00:02
3296,LindaMichem,1220994018315841536,Kaprijke,LoetjeBerg,1243599918083817475,False,False,2020-12-30 05:59:18
3297,dagre_adrien,1187251872823947264,Brussels,jacirahsilvah1,737750501211660289,False,False,2020-12-30 05:58:47
3298,GOENRI,113915864,Ukkel,dr_l_alexandre,945473418,False,False,2020-12-30 05:58:28
3299,Znjeeahamdgmai2,1287415724324118534,Namur,totaali81096689,1248663581828288518,False,False,2020-12-30 05:58:21
3300,MarlonKola,1338999064071909376,Chaudfontaine,MarlonKola,1338999064071909376,False,False,2020-12-30 05:57:47
3301,JackyVandecast1,1324290998432878593,Tielt,pats_75,175405072,False,False,2020-12-30 05:57:42
3302,JackyVandecast1,1324290998432878593,Tielt,Firefli32047251,1109579759833485312,False,False,2020-12-30 05:56:48
3303,JackyVandecast1,1324290998432878593,Tielt,ToniWijshijer,1305085113538170881,False,False,2020-12-30 05:56:17
3304,JackyVandecast1,1324290998432878593,Tielt,aramatesnjisuoc,976586758149287944,False,False,2020-12-30 05:56:00
3305,JackyVandecast1,1324290998432878593,Tielt,FameIsMyName79,1313791066710175744,False,False,2020-12-30 05:55:15
3306,JackyVandecast1,1324290998432878593,Tielt,ikbenik79,1075380911682830336,False,False,2020-12-30 05:54:31
3307,JackyVandecast1,1324290998432878593,Tielt,Ingeborgvraagt,308538615,False,False,2020-12-30 05:53:42
3308,GreteRemen,2313777187,Beringen,,,True,False,2020-12-30 05:53:28
3309,GOENRI,113915864,Ukkel,luisbaram,18465455,False,False,2020-12-30 05:52:35
3310,JCPoiron,1617058176,Oud-Turnhout,AfshinEllian1,254213445,False,False,2020-12-30 05:52:22
3311,HerveVandeWeyer,299130691,Aarschot,,,False,False,2020-12-30 05:51:33
3312,JackyVandecast1,1324290998432878593,Tielt,AnitaVMe,1612807160,False,False,2020-12-30 05:51:31
3313,JackyVandecast1,1324290998432878593,Tielt,DianaPoel,750677413768617989,False,False,2020-12-30 05:51:14
3314,Bernardvi,331101976,Ypres,,,False,False,2020-12-30 05:51:03
3315,JackyVandecast1,1324290998432878593,Tielt,Suwanda7,356025861,False,False,2020-12-30 05:50:21
3316,JackyVandecast1,1324290998432878593,Tielt,Kleefsstra,64470156,False,False,2020-12-30 05:50:02
3317,KeozBEAST,883033129103089664,La Louvière,,,False,False,2020-12-30 05:49:51
3318,NicoBouton,101772448,Kortrijk,,,False,False,2020-12-30 05:49:48
3319,JackyVandecast1,1324290998432878593,Tielt,AstridAajl27,1272218130,False,False,2020-12-30 05:49:26
3320,JackyVandecast1,1324290998432878593,Tielt,MirjamdeGroof,27394846,False,False,2020-12-30 05:48:37
3321,JackyVandecast1,1324290998432878593,Tielt,AnitaVMe,1612807160,False,False,2020-12-30 05:48:12
3322,boecksken,463170780,Wichelen,Annelieseken,50561682,False,False,2020-12-30 05:48:00
3323,JackyVandecast1,1324290998432878593,Tielt,Irisglerum,362673234,False,False,2020-12-30 05:47:45
3324,JackyVandecast1,1324290998432878593,Tielt,Ray60567955,1192571265921552386,False,False,2020-12-30 05:47:26
3325,GOENRI,113915864,Ukkel,temps_g_ui,525482728,False,False,2020-12-30 05:46:50
3326,JackyVandecast1,1324290998432878593,Tielt,Gijsje4Ever,4091538016,False,False,2020-12-30 05:46:43
3327,boecksken,463170780,Wichelen,_Cato1974_,1087569419763699712,False,False,2020-12-30 05:46:42
3328,MaereFrank,842753972607897601,Waasmunster,Pretender16H,888039536139411456,False,False,2020-12-30 05:46:21
3329,JackyVandecast1,1324290998432878593,Tielt,Ingeborgvraagt,308538615,False,False,2020-12-30 05:46:08
3330,JackyVandecast1,1324290998432878593,Tielt,MEESTERPEET,829055801121726465,False,False,2020-12-30 05:45:31
3331,JackyVandecast1,1324290998432878593,Tielt,PS19803,1233898838341169152,False,False,2020-12-30 05:45:12
3332,JackyVandecast1,1324290998432878593,Tielt,Mieke_010,1197965025161482241,False,False,2020-12-30 05:44:30
3333,JackyVandecast1,1324290998432878593,Tielt,Ray60567955,1192571265921552386,False,False,2020-12-30 05:44:22
3334,LukeSBE,181083263,Anderlecht,,,False,False,2020-12-30 05:43:38
3335,JCPoiron,1617058176,Oud-Turnhout,,,True,False,2020-12-30 05:42:38
3336,realityglimpses,3992973797,Dison,realityglimpses,3992973797,False,False,2020-12-30 05:40:45
3337,MaereFrank,842753972607897601,Waasmunster,rdecaluwe,1026420624,False,False,2020-12-30 05:40:25
3338,realityglimpses,3992973797,Dison,blu_serek,28522629,False,False,2020-12-30 05:40:21
3339,realityglimpses,3992973797,Dison,Sskarlet_Oharaa,1308908166260940800,False,False,2020-12-30 05:39:32
3340,JCPoiron,1617058176,Oud-Turnhout,GretaThunberg,1006419421244678144,False,False,2020-12-30 05:38:34
3341,MaereFrank,842753972607897601,Waasmunster,rdecaluwe,1026420624,False,False,2020-12-30 05:38:31
3342,JCPoiron,1617058176,Oud-Turnhout,JoeBiden,939091,True,False,2020-12-30 05:37:52
3343,realityglimpses,3992973797,Verviers,jarek_cieslak,93601599,False,False,2020-12-30 05:37:45
3344,JCPoiron,1617058176,Oud-Turnhout,,,True,False,2020-12-30 05:35:26
3345,le_mitcha,1032383905557557248,Brussels,,,True,False,2020-12-30 05:28:57
3346,JCPoiron,1617058176,Oud-Turnhout,,,True,False,2020-12-30 05:26:40
3347,le_mitcha,1032383905557557248,Brussels,,,False,False,2020-12-30 05:26:36
3348,DavidsonMin,1062758510,Gavere,,,False,False,2020-12-30 05:24:23
3349,pat100864,581705900,Schaarbeek,DelbaereNiels,1323990057645187072,False,False,2020-12-30 05:24:06
3350,boecksken,463170780,Wichelen,quisthoudt,2247726913,False,False,2020-12-30 05:23:04
3351,JCPoiron,1617058176,Oud-Turnhout,,,True,False,2020-12-30 05:20:47
3352,realityglimpses,3992973797,Dison,Nowak__Sylwia,1057726070252859393,False,False,2020-12-30 05:20:24
3353,realityglimpses,3992973797,Dison,PandiPa52111242,874323562332659713,False,False,2020-12-30 05:17:31
3354,JCPoiron,1617058176,Oud-Turnhout,Leolucassen,437079874,False,False,2020-12-30 05:15:56
3355,JackyVandecast1,1324290998432878593,Tielt,,,False,False,2020-12-30 05:15:15
3356,JackyVandecast1,1324290998432878593,Tielt,AnitaVMe,1612807160,False,False,2020-12-30 05:14:43
3357,JackyVandecast1,1324290998432878593,Tielt,MirjamdeGroof,27394846,False,False,2020-12-30 05:14:31
3358,JackyVandecast1,1324290998432878593,Tielt,Irisglerum,362673234,False,False,2020-12-30 05:13:29
3359,realityglimpses,3992973797,Dison,zenaboka,1127579402945146881,False,False,2020-12-30 05:12:12
3360,realityglimpses,3992973797,Dison,,,True,False,2020-12-30 05:09:53
3361,BxlNotification,1197194178670845965,Brussels,,,False,False,2020-12-30 05:09:34
3362,BxlNotification,1197194178670845965,Brussels,,,False,False,2020-12-30 05:09:32
3363,BxlNotification,1197194178670845965,Brussels,,,False,False,2020-12-30 05:09:23
3364,BxlNotification,1197194178670845965,Brussels,,,False,False,2020-12-30 05:09:21
3365,BxlNotification,1197194178670845965,Brussels,,,False,False,2020-12-30 05:09:15
3366,BxlNotification,1197194178670845965,Brussels,,,False,False,2020-12-30 05:09:13
3367,BxlNotification,1197194178670845965,Brussels,,,False,False,2020-12-30 05:09:10
3368,DanaCampbell28,1456846153,Jurbise,cnni,2097571,False,False,2020-12-30 05:08:41
3369,realityglimpses,3992973797,Dison,MielcarekKarol,926364493,False,False,2020-12-30 05:07:20
3370,realityglimpses,3992973797,Verviers,LukierWazelina1,975271041957318656,False,False,2020-12-30 05:06:46
3371,GaYeT_industrie,153411538,Ecaussinnes,Pokeconne,29419967,False,False,2020-12-30 05:03:09
3372,AbdelLkn,1140058792249479169,Brussels,,,False,False,2020-12-30 05:00:58
3373,BrunoVermeire,307238650,Antwerp,,,False,False,2020-12-30 05:00:43
3374,BiancaCvozC1,928260889031200773,Overpelt,,,False,False,2020-12-30 05:00:05
3375,Chimiel,28334103,Antwerp,,,True,False,2020-12-30 04:48:32
3376,GreteRemen,2313777187,Beringen,,,True,False,2020-12-30 04:45:38
3377,YoucefZYX,967327687277793281,Ghent,keke201707,883702978175057920,False,False,2020-12-30 04:44:48
3378,YoucefZYX,967327687277793281,Ghent,sayuri87081689,1090720493894651904,False,False,2020-12-30 04:43:00
3379,mdx_7_0,1077244940382539783,Anderlecht,,,False,False,2020-12-30 04:35:21
3380,mdx_7_0,1077244940382539783,Anderlecht,,,False,False,2020-12-30 04:34:47
3381,realityglimpses,3992973797,Dison,Wedana42993429,1258329926480076800,False,False,2020-12-30 04:26:17
3382,iLareina_,1194558343471386624,Hasselt,,,True,False,2020-12-30 04:25:29
3383,jipysn,2166234442,Grâce-Hollogne,,,False,False,2020-12-30 04:24:12
3384,NandikaaR,397382268,Enghien,barbaramoreirar,2553336731,False,False,2020-12-30 04:23:47
3385,arcadebelgium,130426300,Andenne,Duey68726260,1052698557289885696,False,False,2020-12-30 04:21:03
3386,meloenbes,1227559180707540992,Waregem,,,False,False,2020-12-30 04:16:41
3387,iLareina_,1194558343471386624,Hasselt,JinzyBE,3332758145,False,False,2020-12-30 04:12:42
3388,CruzCarnal,1172157146944999424,Lokeren,CruzCarnal,1172157146944999424,False,False,2020-12-30 04:11:36
3389,CruzCarnal,1172157146944999424,Lokeren,VLmikloo,1331056377373057025,False,False,2020-12-30 04:11:23
3390,CruzCarnal,1172157146944999424,Lokeren,VLmikloo,1331056377373057025,False,False,2020-12-30 04:10:54
3391,CruzCarnal,1172157146944999424,Lokeren,VLJojo,2350272613,False,False,2020-12-30 04:09:32
3392,EriRoFive,196014216,Ghent,,,False,False,2020-12-30 04:08:59
3393,Redblaster,93405530,Sint-Gillis,Conan_Graves,577205094,False,False,2020-12-30 04:03:38
3394,_cmoiwshh,1215446748598063104,Sint-Jans-Molenbeek,,,False,False,2020-12-30 03:59:08
3395,_cmoiwshh,1215446748598063104,Sint-Jans-Molenbeek,Omzrely,1204155890363961345,False,False,2020-12-30 03:58:57
3396,meloenbes,1227559180707540992,Waregem,,,False,False,2020-12-30 03:58:36
3397,_cmoiwshh,1215446748598063104,Sint-Jans-Molenbeek,,,False,False,2020-12-30 03:55:38
3398,PasRyn17,1328024736857804800,Anderlecht,,,False,False,2020-12-30 03:54:58
3399,AbdelLkn,1140058792249479169,Brussels,,,False,False,2020-12-30 03:54:04
3400,meloenbes,1227559180707540992,Waregem,JustVlogs1,1288971462938746880,False,False,2020-12-30 03:53:21
3401,fsoonekindt,549247375,Ostend,,,False,False,2020-12-30 03:47:02
3402,meloenbes,1227559180707540992,Waregem,,,True,False,2020-12-30 03:43:11
3403,AbdelLkn,1140058792249479169,Brussels,,,False,False,2020-12-30 03:39:21
3404,meloenbes,1227559180707540992,Waregem,,,True,False,2020-12-30 03:31:54
3405,CruzCarnal,1172157146944999424,Lokeren,_besteste,1045482552,False,False,2020-12-30 03:31:34
3406,robersonfsilva1,809005423315611648,Brussels,_JuniorClemente,1342824904643801096,False,False,2020-12-30 03:28:03
3407,sandrinesabbe,383665167,Staden,Nieuwsblad_be,7762342,False,False,2020-12-30 03:28:00
3408,adilaggabi,1195031760477859840,Mechelen,VanDeTroi,1213275496919650310,False,False,2020-12-30 03:27:37
3409,fsoonekindt,549247375,Ostend,,,False,False,2020-12-30 03:26:18
3410,adilaggabi,1195031760477859840,Mechelen,,,True,False,2020-12-30 03:25:39
3411,robersonfsilva1,809005423315611648,Brussels,_JuniorClemente,1342824904643801096,False,False,2020-12-30 03:25:38
3412,robersonfsilva1,809005423315611648,Brussels,_JuniorClemente,1342824904643801096,False,False,2020-12-30 03:24:40
3413,CanibalSuicune,932144786,Mons,,,True,False,2020-12-30 03:22:46
3414,Mamaciiitta,3416775304,Hamme,,,False,False,2020-12-30 03:22:12
3415,PasRyn17,1328024736857804800,Anderlecht,,,False,False,2020-12-30 03:22:03
3416,KennyWeytens,915607234134134784,Deerlijk,YoloGamerDJ,3212207884,False,False,2020-12-30 03:16:47
3417,DaisyJulius,526292934,Hasselt,demicauwenbergh,1219254390047092736,False,False,2020-12-30 03:16:25
3418,CruzCarnal,1172157146944999424,Lokeren,_besteste,1045482552,False,False,2020-12-30 03:15:21
3419,robersonfsilva1,809005423315611648,Brussels,EdinhoCSilva,561224770,False,False,2020-12-30 03:14:38
3420,didiermisson,33331728,Braine-l'Alleud,didiermisson,33331728,False,False,2020-12-30 03:07:50
3421,didiermisson,33331728,Braine-l'Alleud,StargazerRob,260257802,False,False,2020-12-30 03:06:22
3422,sexystefaniets,988077954055000064,Ghent,,,False,False,2020-12-30 03:04:11
3423,soufiane945,1308821736817819656,Antwerp,,,False,False,2020-12-30 03:04:09
3424,CruzCarnal,1172157146944999424,Lokeren,VLmikloo,1331056377373057025,False,False,2020-12-30 03:01:46
3425,JeanelQuinta,741029725,Dison,__nanaketch,1195126513697480711,False,False,2020-12-30 03:00:40
3426,hadii_213,1227286145974915073,Waasmunster,,,False,False,2020-12-30 03:00:40
3427,SIMBA2888,211518846,Tienen,,,False,False,2020-12-30 03:00:13
3428,_cmoiwshh,1215446748598063104,Sint-Jans-Molenbeek,Ouaalid30,1334960756643811331,False,False,2020-12-30 02:59:32
3429,robersonfsilva1,809005423315611648,Brussels,RafaeIVB,2539728231,False,False,2020-12-30 02:59:13
3430,robersonfsilva1,809005423315611648,Brussels,may_ckon,133394389,False,False,2020-12-30 02:57:37
3431,bobsonfils,854263843,Jette,jeagililil,1066786434,False,False,2020-12-30 02:57:23
3432,robersonfsilva1,809005423315611648,Brussels,RafaeIVB,2539728231,False,False,2020-12-30 02:57:11
3433,bobsonfils,854263843,Jette,DomCroixGalerne,4370762536,False,False,2020-12-30 02:56:29
3434,hadii_213,1227286145974915073,Waasmunster,,,True,False,2020-12-30 02:53:49
3435,_cmoiwshh,1215446748598063104,Sint-Jans-Molenbeek,franchementyes,1308084220741419018,False,False,2020-12-30 02:51:56
3436,bobsonfils,854263843,Jette,irenedelse,26505421,False,False,2020-12-30 02:51:38
3437,robersonfsilva1,809005423315611648,Brussels,jrfontsp,97190766,False,False,2020-12-30 02:51:36
3438,hadii_213,1227286145974915073,Waasmunster,,,True,False,2020-12-30 02:51:18
3439,Macbetalisolo,1227963367,Schaarbeek,,,True,False,2020-12-30 02:51:01
3440,bobsonfils,854263843,Jette,OeilSurLePasNet,702491739509149696,False,False,2020-12-30 02:50:07
3441,hadii_213,1227286145974915073,Waasmunster,,,False,False,2020-12-30 02:49:54
3442,hadii_213,1227286145974915073,Waasmunster,,,False,False,2020-12-30 02:49:23
3443,germainjose12,1333483319737151492,Malmedy,,,False,False,2020-12-30 02:48:56
3444,robersonfsilva1,809005423315611648,Brussels,Tiago38436854,1295167778039697408,False,False,2020-12-30 02:48:07
3445,hadii_213,1227286145974915073,Waasmunster,,,False,False,2020-12-30 02:47:52
3446,bobsonfils,854263843,Jette,joursansfin,1253287123320479744,False,False,2020-12-30 02:47:13
3447,HydeCareers,3562102752,Brussels,,,False,False,2020-12-30 02:46:57
3448,hadii_213,1227286145974915073,Waasmunster,,,False,False,2020-12-30 02:45:20
3449,dithony,1253600667249389568,Liege,,,False,False,2020-12-30 02:44:39
3450,robersonfsilva1,809005423315611648,Brussels,,,True,False,2020-12-30 02:43:10
3451,object82,702290904460169216,Ciney,,,False,False,2020-12-30 02:40:03
3452,hadii_213,1227286145974915073,Waasmunster,,,True,False,2020-12-30 02:38:47
